"","x"
"613","https://www.gov.br/capes/pt-br/assuntos/eventos/seminario-lei-do-bem"
"614","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-de-doutorado-sanduiche-no-exterior-pdse"
"615","https://www.gov.br/capes/pt-br/centrais-de-conteudo/resultado-estagio-senior-demanda9-12-2012-sxw"
"616","https://www.gov.br/capes/pt-br/acesso-a-informacao/transparencia-e-prestacao-de-contas/objetivo-metas-e-indicadores-de-desempenho"
"617","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/estados-unidos/pmg-eua"
"618","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-de-tese-1/teses-premiadas/teses-premiadas-em-2010"
"619","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-de-tese-1/teses-premiadas/teses-premiadas-em-2018"
"620","https://www.gov.br/capes/pt-br/centrais-de-conteudo/avaliacao-livros-2013-xlsx"
"621","https://www.gov.br/capes/pt-br/centrais-de-conteudo/orientacoes-doutoradopleno-2010-doc"
"622","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-relacoes-internacionais-dri/2021-04-07"
"623","https://www.gov.br/capes/pt-br/centrais-de-conteudo/28042017-edital-13-2017-brafitec-capes-cdefi-docx"
